0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.74455705722564,0.7406195098952851,0.7235611442133779,0.702740491911103,0.7022946541291074,0.7287102891069616,0.7476118179483656,0.7689717986400714,0.7774805024622128,0.7647933178704426,0.7297061108924093,0.6875461592972615,0.6453079361828201,0.5990221640848049,0.5581323719272314,0.5136734321681474,0.46698266508947806,0.4202794294076241,0.3738499652986148,0.33278658118881477,0.28855205044734367,0.24186516446502737,0.1951619287831733,0.1485331331323556,0.10601944304056543,0.06338692709127114,0.01920051468205508,0.0029607045334822946,0.03276173429469298,0.0789310380961068,0.1256340511214007,0.17233728680325455,0.21904052248510852,0.2657437581669624,0.31244699384881625,0.35915022953067,0.40585346521252397,0.4524620996938119,0.49465009989703324,0.5376123638183762,0.5842677301551208,0.6309709658369748,0.6776742015188285,0.7243774372006825,0.7710806728825365,0.8177839085643902,0.8644871442462442,0.9111903799280981,0.9578795992672134,0.9989778471439247,0.9861392893068409,0.9405927589908446,0.8989751450247739,0.8555734616383591,0.8142519643676699,0.775742984624833,0.7420045099638902,0.7133036762786488,0.6906941563507244,0.6717829694869938,0.6542822948901416,0.6376973452505644,0.61579178177469,0.5896948864657551,0.5648526598086469,0.5371273723426376,0.5143370236675907,0.5025415235796867,0.5144707299292611,0.5374544129152047,0.562039126538216,0.5914691790919696,0.628209351259665,0.6556862131493125,0.6743959359796129,0.6853218233295225,0.692135218059596,0.6951051959722779,0.6986344117639601,0.7002938128262542,0.7040604533739555,0.7108992240529285,0.717701847068312,0.7193825728777142,0.7193800138936345,0.7170563943931644,0.7008447981050162,0.6888748031287416,0.7095997436173961,0.7302447204395178,0.7500801939971867,0.7603470009829242,0.7520981525842437,0.7314260888409126,0.6987940696875502,0.6574604565321652,0.6129895899001646,0.5722277549516191,0.5259050606156254,0.4792019178666066,0.4324986821847522,0.3857954465028989,0.33909221082104446,0.29238897513919104,0.24568573945733674,0.19919750415519433,0.15857300361172666,0.12571279122336254,0.08402799027100138,0.03765751839673448,0.000300292446686945,0.0,0.03621936561069461,0.07984826641633058,0.12652332288685153,0.17322655856870584,0.21992979425055925,0.2665502520728421,0.3089244058165187,0.3516941192712323,0.3983440591931563,0.4450472948750107,0.491750530556864,0.5384537662387184,0.5851570019205717,0.6318602376024262,0.6785634732842797,0.7252660310984195,0.7712926623322632,0.8116302400423877,0.8569803683310623,0.9036809739087307,0.9503835646240048,0.9955271894647365,1.0,0.9563969465204366,0.9136292063234565,0.8713213425155798,0.8287990032767477,0.7874964097937801,0.7503338290422531,0.7177815293352782,0.6952446552036616,0.6780160262452389,0.6620250759642338,0.6415276704447462,0.6207221113536739,0.5975405623878206,0.5737665076567734,0.546529456784303,0.5201096739263861,0.5051713217484931,0.5053781755122254,0.5270159442108208,0.5631909618518426,0.5958766782041595,0.6299022273767759,0.6629190396092396,0.6911037433027397,0.715305622323145,0.7272798222938587,0.7262564603543292,0.7200862168854035,0.724657148890682,0.7344834441047835,0.7402428390373684,0.7512687610152314,0.7535741735559257,0.7572307534969215,0.7454007388766016,0.7226602147442985,0.7019133785576491,0.7108412705339776,0.7279895479135842,0.7441584298790959,0.7594855110128266,0.7587884608864225,0.7328870450663175,0.693769974238288,0.6483357608607047,0.6038358735654153,0.5629796268647059,0.5166171239660583,0.4699168245134496,0.4246461757929624,0.3842807122025583,0.33820235712992275,0.29149970337374054,0.2448075000568073,0.2003637672052646,0.15946555972581722,0.11308536413265624,0.0665458410448524,0.025506789647159356,0.003659065840406095,0.030777825072646703,0.0750084017775644,0.10918475303718778,0.14080050645677022,0.18255300606751046,0.22921774380083038,0.27589484942033715,0.3194663778722918,0.3610842612619002,0.4076320087434274,0.4543352444252807,0.5010384801071343,0.5477417157889876,0.5944449514708411,0.6411481871526964,0.6878514228345497,0.7345546585164032,0.781248219984446,0.8258550147409062,0.8666329222216868,0.9114736036431658,0.9198971645276163,0.8808065185302024,0.8367915445587618,0.79674737339062,0.7598521982237899,0.7302408010421487,0.7067641016060463,0.6880705152694339,0.6687861767925237,0.6524738776202906,0.6324936709198355,0.608229267499749,0.5828113084899981,0.556190306431733,0.5325304720026848,0.5187878890810244,0.5234986529283,0.5468679208242807,0.5797496581829437,0.6141756196448639,0.6518749227039017,0.6826464193856042,0.7106631393689998,0.7353232688954429,0.7493688403580147,0.752914204161189,0.7498860345823303,0.7489803306534565,0.7475246398262144,0.7515550729735522,0.7479401267047595,0.7394650152800574,0.733177375219327,0.7320569045603765,0.7162822084212498,0.6978011142639872,0.7078738939693151,0.7322465721297021,0.7529662380622232
